,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
5874,poetry fiction and drama ( win/mac ) ( jewel case ),fogware publishing,9.99 ,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59 ,0
5875,adobe creative suite cs3 production premium upgrade,,799.0 ,adobe production premium cs3 software suite for windows professional editing software,nuance communications inc.,1698.95 ,0
5876,microsoft office and windows training ( win 98 me nt 2000 xp ),microsoft,399.99 ,instant immersion german deluxe 2.0,,29.95 ,0
5877,brain food games : cranium collection 2006,encore,19.95 ,i copy dvds 2 professional edition,me-too-software,69.99 ,0
5878,microsoft crm professional cal 3.0 product upgrade license pack user cal,,9980.0 ,92708 tun plus 2005 version upgrade license 1 additional user win,,299.99 ,0
5879,microspot macdraft professional ( mac ),,349.99 ,microsoft powerpoint 2004 ( mac ),,229.99 ,0
5880,got game entertainment atlantis quest,got game,19.99 ,microsoft licenses isa server lic/sa olp c ( e8400294 ),,17.27 ,0
5881,the print shop 22 deluxe,encore,49.99 ,adobe cs3 web standard upsell,,399.0 ,0
5882,broderbund mavis beacon teaches typing deluxe17,encore software,36.99 ,the print shop 22 deluxe sb cs by the print shop,,17.97 ,0
5883,adobe creative suite cs3 master collection upsell,adobe,2054.99 ,adobe cs3 master collection upsell from cs1,,99.95 ,0
5884,emedia music corp guitar pro v 5.1 ( hybrid ),emedia,59.99 ,project x project management software,,51.92 ,0
5885,microsoft word 2004 upgrade ( mac ),,109.99 ,intuit inc quickbooks premier edition 2007 5 user,intuit,1309.31 ,0
5886,national geographic presents : forces of nature,topics entertainment,29.99 ,national geographic : forces of nature,individual software,49.95 ,0
5887,mavis beacon 17 standard,encore software,19.95 ,encore software 10075 encore mavis beacon teaches typing v. 17.0 standard typing tutor pc mac,,18.97 ,0
5888,solitaire antics deluxe,, ,masque publishing solitaire antics deluxe,abacus,249.95 ,0
5889,3d home architect landscape design deluxe version 9,encore,29.99 ,punch software 25100 punch ! master landscape and home design,punch software,17.55 ,0
5890,elementary school success deluxe 2006,topics entertainment,49.99 ,microsoft windows vista home basic upgrade [ dvd ],,99.95 ,0
5891,the printshop business card maker ( jewel case ),riverdeep-learning-company,9.99 ,microsoft 164-04052,,8.64 ,0
5892,csdc namo webeditor suite 2006,,99.99 ,elementary advantage 2008 encore,encore software,83.92 ,0
5893,adobe creative suite cs3 design standard upgrade,,399.0 ,business objects t-59j-e-56-wx crystal rpt 11 report essentials cbt,business objects,369.0 ,0
5894,procurve vpn client software unlimited client licenses,hewlett packard, ,retrospect 6.0 desktop mac upgrade,,2598.96 ,0
5895,adventure workshop 1st-3rd grade 8th edition,encore,19.99 ,encore software 12431 adventure workshop 8 4th-6th,,279.95 ,0
5896,national geographic presents : redshift 5 planetarium software,,39.99 ,redshift 5 ( national geographic presents ) ( win 98 me 2000 xp ),adobe,39.99 ,0
5897,makemusic finale 2007 win/mac,emedia,424.95 ,make finale 2006 software music production software,,18.88 ,0
5898,national geographic presents : forces of nature,topics entertainment,29.99 ,freeverse burning monkey solitaire 4.0,,9.95 ,0
5899,mah jong quest,united developers, ,macplay mah jong quest,,199.99 ,0
5900,microsoft outlook 2007,microsoft,109.99 ,microsoft office visio standard 2007 upgrade ( pc ),,109.99 ,0
5901,efrontier anime studio pro ( win/mac ),efrontier,199.99 ,adobe creative suite cs3 design premium upsell,,179.99 ,0
5902,quicken 2007 for mac,,69.95 ,instant immersion german deluxe 2.0,,75.99 ,0
5903,quicken 2007 deluxe,intuit,59.95 ,nolo quicken legal business pro 2007,intuit,67.94 ,0
5904,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0 ,microsoft r18-00908 windows server 2003 client access license 20-pack ( per user ),microsoft,688.99 ,0
5905,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99 ,microsoft windows xp home edition sp2 oem,,95.99 ,0
5906,instant immersion german deluxe 2.0,topics entertainment,39.99 ,topics entertainment 40206 instant immersion german lab ( software/audiobook/workbook ) win 98 me 2000 xp/mac os 9 or x,, ,0
5907,allume aquazone seven seas deluxe edition,allume,38.89 ,adobe premiere pro cs3,,24.99 ,0
5908,adobe photoshop cs2 ( mac ) [ old version ],adobe systems inc,788.63 ,adobe systems inc 13102124 adobe photoshop cs 2 mac os x v. 10.2.8 to 10.3,,377.61 ,0
5909,dvd moviefactory 6 plus,corel,77.32 ,adobe acrobat v8 .0 professional for mac,,405.99 ,0
5910,stompsoft digital file shredder pro,stompsoft inc.,24.99 ,migo software digital file shredder 2005,,24.58 ,0
5911,instant immersion german audio,topics entertainment, ,topics entertainment instant immersion italian 2.0,,17.55 ,0
5912,microsoft office small business 2007,microsoft software,109.95 ,microsoft ( r ) money 2007 deluxe,microsoft,109.95 ,0
5913,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99 ,microsoft microsoft office 2004 software suite mac apple & mac software,,10267.54 ,0
5914,adobe dreamweaver cs3 upgrade,adobe,199.0 ,adobe dreamweaver cs3,,415.99 ,0
5915,instant immersion japanese deluxe 2.0,topics entertainment,39.99 ,instant immersion italian audio ( audio book ),,299.0 ,0
5916,pc cakewalk guitar tracks pro 3,,149.99 ,cakewalk guitar tracks pro 3 music production software,adobe,859.96 ,0
5917,internet security barrier x4 antispam edition,, ,intego inc internet security barrier x4 antispam edition,,71.75 ,0
5918,microsoft office small business 2007 full version,,449.95 ,microsoft w87-02380 office sbe 2007 win32,,17.97 ,0
5919,premiere pro cs3 mac,phase one,499.0 ,sony acid music studio ( pc ),,808.15 ,0
5920,paper art : gift wrapping,arc-media-inc ., ,paper art volume 2 : gift wrapping,arc-media-inc .,299.95 ,0
5921,autocad 2007 coursewarecustomizing the interface,autodesk psg,47.95 ,family tree maker premium 11.2,,39.69 ,0
5922,aspyr media inc sims 2 nightlife,,34.99 ,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,799.0 ,0
5923,adobe acrobat standard 8.0,adobe,449.99 ,resumemaker ( r ) professional ultimate,,405.99 ,0
5924,iaudioize magnetic time for pc and mac,sos aggregation,39.99 ,adobe cs3 web premium,,39.99 ,0
5925,apple remote desktop 3 10 managed systems,apple,299.0 ,apple remote desktop 3 desktop management software 10-client edition apple & mac software,,279.95 ,0
5926,brighter minds land before time : kindergarten,brighter-minds-media-inc .,9.99 ,punch 5 in 1 home design,punch software,9.99 ,0
5927,punch ! master landscape & home design,punch ! software,45.97 ,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,9.49 ,0
5928,micromat protogo,, ,marine aquarium & goldfish screen saver by encore software,,109.99 ,0
5929,marine aquarium + sharks,,9.95 ,prw photo explosion deluxe v. 3.0 complete package 1 user cd win,wasp technologies,47.6 ,0
5930,motu digital performer 5 digital audio software competitive upgrade ( mac only ),motu,395.0 ,adobe cs3 design standard academic,adobe,319.95 ,0
5931,punch ! professional home design platinum v10,punch ! software,99.0 ,punch software 86100 prof home design platinum v10 sb win 98 me nt 2000 xp,,84.97 ,0
5932,cross stitch design studio ( jewel case ),m-and-r-technologies,9.99 ,punch ! professional home design,m-and-r-technologies,9.59 ,0
5933,absolute software lfl-n2-48 computrace lojack for laptops 4 year license,absolute software,119.99 ,business planmaker deluxe,avanquest software,105.68 ,0
5934,digidesign music production toolkit ( pro tools le ),digidesign,495.0 ,microsoft licenses word mac 10.0 eng govt ( d4800369 ),,495.0 ,0
5935,mcafee total protection 2007 for small business adv. w/1yr gold maintenance 5 -,microsoft,449.95 ,safekeeper plus,bling,215.5 ,0
5936,pro digital frame bundle 1u,,99.95 ,diskeeper 2007 professional,,92.97 ,0
5937,encore software 10313 professor fujis sudoku ( win 98 me 2000 xp ),encore software,9.99 ,emedia music corp my guitar,,8.27 ,0
5938,pc cillin internet sec 2007 lics large box 3u,,49.95 ,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,sony-pictures-digital-entertainment,29.02 ,0
5939,corel corporation ptr9engpcma ae painter ix win/mac,corel corp,166.19 ,the print shop ( r ) 22,,89.99 ,0
5940,adobe photoshop elements 4.0 ( mac ),adobe,79.99 ,adobe cs3 design premium macosx dvd,adobe,1482.0 ,0
5941,final cut express 2.0 upgrade,apple software,99.99 ,punch ! 5 in 1 home design,punch ! software,118.99 ,0
5942,microspot interiors ( mac ),microspot ltd.,85.99 ,microspot interiors version 3.6,,239.95 ,0
5943,quickbooks premier edition 2007 5 user multi-pack,intuit,1309.31 ,adobe audition 2.0 audio production software music production software,,799.0 ,0
5944,scholastic brain play : pre-kindergarten 1st grade,topics entertainment,25.99 ,instant immersion spanish 2.0 topics,topics entertainment,29.99 ,0
5945,punch ! master landscape professional & home design v 10.0,punch ! software,69.95 ,punch software 85100 punch!master landscape pro v10 and home design,,59.97 ,0
5946,adobe creative suite cs3 master collection upgrade [ mac ],adobe,805.99 ,production prem cs3 mac upgrad,adobe software,24.99 ,0
5947,mobi recam camera monitoring and notification software,mobi,119.99 ,mobi-cam 70008 monitoring and notification software,mobi-technologies-inc .,89.69 ,0
5948,adobe fireworks cs3 [ mac ],adobe,299.0 ,zone labs zonealarm pro,,30.17 ,0
5949,upgrade emc retrospect 7.5 multi server windows only,dantz, ,dk smart steps 3rd grade,global-software-publishing,502.04 ,0
5950,punch ! master landscape & home design,punch ! software,59.99 ,print shop 22 deluxe,,49.99 ,0
5951,quickverse mac bible study 2007 gold box,findex,349.95 ,aspyr media inc return to castle wolfenstein,,24.89 ,0
5952,allume stuffit deluxe 10.0 os x 10.4 or higher,smith-micro-software,79.99 ,printmaster gold v 17.0,,19.95 ,0
5953,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0 ,encore inc print shop 22 deluxe,,206.99 ,0
5954,adobe premiere pro 2.0,adobe,849.0 ,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,,339.99 ,0
5955,adobe pagemaker 7.0 for mac version upgrade,,129.95 ,english literature basics ( win/mac ) ( jewel case ),,9.99 ,0
5956,adobe creative suite cs3 production premium,adobe,1699.0 ,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99 ,0
5957,pokemon team turbo ( jewel case ),valusoft,9.99 ,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,105.68 ,0
5958,crystal reports xi professional edition,,495.0 ,punch software 14100 punch ! home design suite professional architectural 1 user ( s ) pc,punch ! software,8.95 ,0
5959,student home learning system,,139.99 ,adobe cs3 design standard macosx dvd,adobe,109.99 ,0
5960,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,299.99 ,adobe creative suite cs3 production premium upgrade,,799.0 ,0
5961,age of empires iii : the warchiefs expansion pack ( mac ),destineer,34.95 ,the sims : hot date expansion pack,,19.87 ,0
5962,topics entertainment middle school success essentials,,29.99 ,microsoft ( r ) works suite 2006,microsoft,17.55 ,0
5963,instant immers japanese dlx 2 .,topics entertainment, ,intego inc internet security barrier x4 antispam edition,,36.11 ,0
5964,masque publishing sportsmans double play,masque publishing,19.95 ,122103 quarkxpress v. 7 complete package 1 user cd win mac,,17.55 ,0
5965,instant immersion german audio,topics entertainment, ,encore software 12370 middle school advantage 2008 win 2000 xp vista,,23.61 ,0
5966,intuit quicken 2007 macintosh,intuit,69.95 ,professor teaches windows xp,,24.99 ,0
5967,adobe flash pro cs3 [ mac ],adobe,699.0 ,adobe illustrator cs3 for mac academic,adobe-education-box,199.99 ,0
5968,nero 8 ultra edition,,99.95 ,apple apple mac os x server 10 4 7 10 client,apple,88.83 ,0
5969,hoyle puzzle & board games 2007,encore software,19.99 ,encore software 10567 hoyle puzzle games 2007 win 98 me 2000 xp,,18.97 ,0
5970,microsoft excel 2004 ( mac ),microsoft,229.99 ,microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95 ,0
5971,corel snapfire plus [ ignite photo fun ],,39.99 ,microsoft office excel 2007,microsoft,37.2 ,0
5972,global marketing partners easy video editor 2.0 honest technology,global-marketing-partners,25.21 ,microspot interiors version 3.6,microsoft,85.99 ,0
5973,onone software plug-in suite full,onone software,399.95 ,adobe soundbooth cs3,,1025.99 ,0
5974,final draft 7 professional scriptwriting win/mac,final draft,289.99 ,ahead software 70115 nero 7 ultra edition enhanced mini pc & home entrmnt soln,,199.95 ,0
5975,adobe after effects cs3,adobe,999.0 ,adobe after effects cs3 professional software for windows effects software,,998.95 ,0
5976,hoyle card games ( jewel case ),encore software,9.99 ,encore software 10025 hoyle card games ( win 98 me 2000 xp ),,399.0 ,0
5977,mariner calc spreadsheet software,,59.99 ,photo go,sony-media-software,52.99 ,0
5978,microspot macdraft professional ( mac ),,349.99 ,microsoft money 2007 premium ( pc ),pc tools,79.99 ,0
5979,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software, ,c8d-00006 microsoft dynamics crm small business edition v. 3.0 license 20 user c,,9654.16 ,0
5980,mediarecover,aladdin systems,29.99 ,allume systems inc mediarecover,,399.0 ,0
5981,punch software 14100 punch ! professional home design suite for windows,punch ! software,99.0 ,sibelius sibelius 4 software music production software,punch software,62.99 ,0
5982,family tree maker version 16 essentials,encore,25.75 ,adobe after effects cs3 upgrade,adobe,998.95 ,0
5983,encore inc spongebob squarepants typing fun,encore software,19.95 ,microsoft word 2004 ( mac ),,17.1 ,0
5984,avid xpress pro video editing software for mac and windows professional editing software,sibelius-software-ltd .,599.0 ,cd384-aisk9 = cisco ios advanced ip services complete package cd,,1449.0 ,0
5985,ulead videostudio 11,corel,89.99 ,buvsag-00000 ulead videostudio 10 complete package 1 user win english,,15.9 ,0
5986,palo alto business plan pro 2007,,99.95 ,windows sbs premium 2003 r2 upgrade cd/dvd 5clt microsoft t75-01256,,259.95 ,0
5987,adobe acrobat standard 8.0,adobe,449.99 ,adobe acrobat v8 .0 professional for mac,,405.99 ,0
5988,quickbooks premier nonprofit edition 2007,,409.52 ,quickbooks pro 2007 3 user,,499.99 ,0
5989,instant immersion 33 languages,topics entertainment,49.99 ,topics entertainment instant immersion spanish advanced audio,,29.95 ,0
5990,cisco ios enterprise services complete package cd28-esk9 = ),, ,vp-wf04-00s1 kofax virtualrescan plus upgrade kit v. 4.0 complete package 1 user,hewlett-packard - ( consumables ),1573.45 ,0
5991,adobe dreamweaver cs3 upgrade,adobe,199.0 ,cross stitch design studio ( jewel case ) ( 8006 ),,205.99 ,0
5992,webroot ( r ) window washer ( tm ) 5.0,webroot-software-inc, ,star wars empire at war ( intel only macs ),,28.99 ,0
5993,ultimate pinball ( jewel case ),valusoft,9.99 ,vegas movie studiodvd +8 plat,sony media,129.95 ,0
5994,quicken ( r ) premier 2007,palo-alto-software,199.0 ,instant immersion spanish 2.0 topics,,79.99 ,0
