COL title VAL  " Mens Nixon The Crew Watch A1186-001 "New arrivals | Shop New Hut"	COL title VAL  " Mens Nixon The Crew Watch A1186-001 "Sale | Hut"	1
COL title VAL  "Michele Serein Mid Watch MWW21B000015" "Shop Michele MW21B00A0106_MS16DH235009 Watches | Costello Jewelry Company"	COL title VAL  "Cartier Must 21 W10125U2" W10125U2 Watch | Watchfinder & Co."	0
COL title VAL  " Junghans Men's Max Bill Automatic Watch"@en "Men's Watch (027/4700.00) - WATCH SHOP.com™"@en	COL title VAL  "Automatikuhr Max Bill"@de 00 €"@de "Junghans Automatikuhr Bill 027/4002.44 nur 955	0
COL title VAL  "Cronografo T-Sport PRC200 Quartz Gent"@it "Tissot Cronografo Gent T055.417.11.057.00 - Colombo Gioielleria"@it	COL title VAL  "Casio GA-100B-4AER G-Shock watch"	0
COL title VAL  "Longines Conquest Watch L3.700.4.96.6" "Shop Longines L3.700.4.56.6 Watches | Northeastern Fine Jewelry"	COL title VAL  "Longines Conquest Watch L3.700.4.96.6" "Shop Longines L3.687.4.76.6 Watches | Northeastern Fine Jewelry"	0
COL title VAL  "Alpina STARTIMER CHRONOGRAPH AL-725GR4S6"@en	COL title VAL  "Chopard Happy Sport Chrono Watch 288499-6002" 288506-6002 | Dejaun Jewelers"	0
COL title VAL  "Cartier" "CartierCartier Must 21 Series Men's Watch W10125U2"	COL title VAL  "Cartier Roadster W62004V3" W62004V3 Watch | Watchfinder & Co."	0
COL title VAL  " Mens Skagen Signatur Regulator Watch SKW6390 "New arrivals | Shop New The Hut"	COL title VAL  " TAG HEUER AQUARACER（競潛系列） Calibre 5 自動上鏈腕錶 300米 - ∅41毫米陶瓷錶圈 WAY211B.FC6363 "@zh-hant "TAG Heuer（泰格豪雅） Aquaracer（競潛系列） Automatic Watch 41毫米 | watch price"@zh-hant	0
COL title VAL  "Mens Casio Pro-Trek Alarm Chronograph Watch PRG-300-1A2ER"	COL title VAL  "Herren Casio Edifice Zeit Traveller Bluetooth hybrid Smartwatch Wecker Chronograf solarbetrieben Uhren EQB-600D-1A2ER"@de	0
COL title VAL  "Classic Black Durham Oro Rosé 36mm"@es "Daniel Wellington Classic 36mm nur 169 00 €"@es	COL title VAL  "Classic Black Durham Rosegold 36mm"@de 20 €"@de "Daniel Wellington Classic 36mm nur 135	0
COL title VAL  "The Crew Leather Dorado / Cream Black"@es "Nixon The Black nur 159 00 €"@es	COL title VAL  "The Crew Leather Gold / Cream Black"@de 20 €"@de "Nixon The Black A1188-2769 nur 127	0
COL title VAL  "Michele Deco Watch MWW06P000171" "Shop Michele MW06T01A1105_MS18AU235009 Watches | Northeastern Fine Jewelry"	COL title VAL  "Bvlgari Bvlgari Watch BBL33C11SPG 12" BBL33WSDS 12 | Dejaun Jewelers"	0
COL title VAL  "G-Shock Herrenuhr"@de "Casio G-Shock Herrenuhr GA-800-1AER nur 129 00 €"@de	COL title VAL  " Mens Casio G-Shock Alarm Chronograph Watch GA-800-1AER "Sale | The Hut"	0
COL title VAL  " Ladies Raymond Weil Jasmine Watch 5229-STS-01659 "Raymond Watches"	COL title VAL  "Cartier Santos-Dumont Watch W2009251" "Shop Cartier WH100351 Watches | Northeastern Fine Jewelry"	0
COL title VAL  "Chopard Hour And Minutes Watch 388531-3001" 384221-0004 | Dejaun Jewelers"	COL title VAL  "Chopard Hour And Minutes Watch 388531-3001" 388532-6004 | Dejaun Jewelers"	0
COL title VAL  "Polar V800 Horloge - Zwart/Zilver"@nl " Accessoires Polar Zwart-Zilver Sport Horloges- 92052229 "@nl	COL title VAL  "Polar V800 HRM GPS Sportklocka"@sv "Köp Polar Sportklocka med fri frakt på nätet - Skistart.com"@sv	0
COL title VAL  "Blair Watch"@en "Michael Kors Blair Watch | SHOPBOP"@en	COL title VAL  "Silver Watch"@en "Michael Kors Silver Watch | SHOPBOP"@en	0
COL title VAL  "Edifice Reloj para hombre Solar Bluetooth"@es "Casio Edifice Bluetooth nur 399 00 €"@es	COL title VAL  "Edifice Herrenuhr Solar Bluetooth"@de "Casio Edifice Bluetooth EQB-500DB-2AER nur 329 00 €"@de	0
COL title VAL  "Radiomir Ceramica - 45 mm "@de – Panerai-Uhr"@de	COL title VAL  "Radiomir 1940 3 Days Acciaio - 47mm "@de – Panerai-Uhr"@de	0
COL title VAL  "Bvlgari Bvlgari Watch BBL33C11SPG 12" BBL33WSDS 12 | Dejaun Jewelers"	COL title VAL  "Bvlgari Bvlgari Watch BBL33C11SPG 12" BBL33WSPGD | Dejaun Jewelers"	0
COL title VAL  "Carl F Bucherer ChronoDate Watch 00.10624.08.33.01" "Shop Carl 00.10624.08.33.21 | Moyer Fine Jewelers"	COL title VAL  "Carl F Bucherer ChronoDate Watch 00.10624.08.33.01" "Shop Carl 00.10624.08.33.21 Watches | Costello Jewelry Company"	0
COL title VAL  "Daniel Wellington Classic Lady Reading rose gold"@nl-NL gold | 10:35 Horloge boetiek"@nl-NL	COL title VAL  "Hamilton Jazzmaster Seaview Chrono Quartz Watch H37512131" "Shop Hamilton Collection at Safa Jewelers"	0
COL title VAL  "Raymond Weil Freelancer Watch 2740-ST-20021" "Shop Raymond 7754-TIC-05209 Watches | Costello Jewelry Company"	COL title VAL  "Raymond Weil Toccata Watch 5488-ST-50001" "Shop Raymond 5588-ST-00300 Watches | Costello Jewelry Company"	0
COL title VAL  "Automatik Diver´s Herrenuhr"@de "Seiko Automatik Herrenuhr SRP639K1 nur 395 00 €"@de	COL title VAL  "Seiko SRP639K1 Prospex Sea watch"	0
COL title VAL  "Diver Automatic Divers´ Watch"@en "Seiko Diver Watch SKX007K2 nur € 299.00"@en	COL title VAL  "Diver Automatyczny Zegarek do nurkowania"@pl 00 €"@pl "Seiko Diver nurkowania SKX007K2 nur 299	0
COL title VAL  "Alpina Startimer Pilot Automatic Watch AL-725B4S6B" "Shop Alpina AL-525S4S6 | Moyer Fine Jewelers"	COL title VAL  "Alpina STARTIMER CHRONOGRAPH AL-725GR4S6"@en	0
COL title VAL  "Seiko Automatik SKX007 / SKX007K2 Scuba Diver's Taucheruhr"@de	COL title VAL  "Raymond Weil Tango Watch 5391-STP-00995" "Shop Raymond 5960-STP-00995 Watches | Costello Jewelry Company"	0
COL title VAL  " Seiko Men's Kinetic Watch"@en "Men's Watch (SKA531P1) - WATCH SHOP.com™"@en	COL title VAL  "Polar M200 GPS Running Watch - Black"@en Black | Start Fitness"@en	0
COL title VAL  " Ladies Raymond Weil Jasmine Watch 5229-STS-01659 "Raymond Watches"	COL title VAL  " Ladies Raymond Weil Jasmine Watch 5229-STS-01659 "Ladies Watches | Designer For Women The Hut"	0
COL title VAL  "Michele Deco Madison Watch MW06T00A0101_MS18AA030402" "Shop Michele MW06T00C9018_MS18AU285048 Watches | Northeastern Fine Jewelry"	COL title VAL  "Michele Deco Madison Watch MW06T00A0101_MS18AA030402" "Shop Michele MW06T01A1113_MS18AU235009 Watches | Costello Jewelry Company"	0
COL title VAL  "Alpina SEASTRONG DIVER 300 AL-525LGG4V6"@en	COL title VAL  "Alpina Pilot Quartz Chronograph Watch AL-372N4S6" "Shop Alpina AL-372B4FBS6 | Moyer Fine Jewelers"	0
COL title VAL  "Hamilton Jazzmaster Lady Quartz Watch H32351115"	COL title VAL  "Mens PRS200 Chronograph Watch "@de "Luxusuhren vieler Qualitätsmarken online | DE Shop™"@de	0
COL title VAL  "Herren Seiko solar betrieben Uhr SNE329P9"@de	COL title VAL  " Daniel Wellington Ladies' Bristol Rose 36mm Watch"@en "Ladies' Watch (DW00100039) - WATCH SHOP.com™"@en	0
COL title VAL  "Raymond Weil Toccata Watch 5488-STC-50001" "Shop Raymond 5588-STC-20001 Watches | Costello Jewelry Company"	COL title VAL  " Ladies Accurist Watch LB1791 "Ladies Sale Watches"	0
COL title VAL  "DKNY NY2287 Stanhope watch"	COL title VAL  "Michael Kors MK8157 Runway watch"	0
COL title VAL  "Classic Black York Silver 40mm"@pl 00 €"@pl "Daniel Wellington Classic 40mm nur 189	COL title VAL  "Daniel Wellington Classic Man Black York silver"@nl-NL silver 10:35 Horloge boektiek"@nl-NL	0
COL title VAL  "Raymond Weil Maestro Watch 2237-ST-20001" "Shop Raymond 2237-PC-00659 Watches | Costello Jewelry Company"	COL title VAL  "Raymond Weil Maestro Watch 2237-STC-20001" "Shop Raymond 2238-PC5-00209 Watches | Costello Jewelry Company"	0
COL title VAL  "Orologio T-Classic Le Locle Automatic Gent"@it "Tissot Orologio Gent T41.1.483.53 - Colombo Gioielleria"@it	COL title VAL  " Tissot T-Touch Expert Titanium Watch "@en "Tissot - T0134204420200 | Ben Bridge Jeweler"@en	0
COL title VAL  "Herren Pulsar Chronograf solar betrieben Uhr PX5019X1"@de	COL title VAL  " Pulsar Men's Chronograph Solar Powered Watch"@en "Men's Watch (PX5019X1) - WATCH SHOP.com™"@en	0
COL title VAL  "Mens Casio G-Shock Premium Mudmaster Compass Alarm Chronograph Radio Controlled Watch GWG-1000-1A3ER"	COL title VAL  "Panerai Radiomir Watch PAM00388" "Shop Panerai PAM00346 Watches | Northeastern Fine Jewelry"	0
COL title VAL  "Maurice Lacroix Les Classiques Watch LC1087-SD501-160" "Shop Maurice LC1087-SD502-160 Watches | Costello Jewelry Company"	COL title VAL  "Maurice Lacroix Les Classiques Watch LC1087-SD501-160" "Shop Maurice LC1087-SD501-160 Watches | Costello Jewelry Company"	0
COL title VAL  "Bvlgari LVCEA Watch LU36C6SSPGD" LUP33BGGD | Dejaun Jewelers"	COL title VAL  "Khaki Field automatic watch"@en "Hamilton Khaki watch H70555533 nur € 495.00"@en	0
COL title VAL  "Edifice Herrenchronograph"@de "Casio Edifice Herrenchronograph EF-539D-1A2VEF nur 125 00 €"@de	COL title VAL  "Tag Heuer Carrera WAR201A.BA0723" WAR201A.BA0723 Watch | Watchfinder & Co."	0
COL title VAL  " Montre noire & dorée LA670WEGB-1BEF - Casio "@fr "Fête des pères"@fr	COL title VAL  "Cartier", "CartierCartier Pasha C Steel Black Unisex Watch W31079M7"	0
COL title VAL  "Cartier Panthère De Cartier Watch WGPN0009" "Shop WGPN0008 Watches | Northeastern Fine Jewelry"	COL title VAL  "Cartier Panthère De Cartier Watch WGPN0009" "Shop WJPN0009 Watches | Northeastern Fine Jewelry"	0
COL title VAL  "Cartier Tank Française Watch W51008Q3" "Shop Cartier W51008Q3 Watches | Northeastern Fine Jewelry"	COL title VAL  "Carl F Bucherer TravelTec Watch 00.10620.08.53.01" "Shop Carl 00.10620.03.33.01 Watches | Costello Jewelry Company"	0
COL title VAL  "Bvlgari B.Zero1 Watch BZ23WSGCL 12" BZ23WSCC.M | Dejaun Jewelers"	COL title VAL  "Bvlgari B.Zero1 Watch BZ23WSGCL 12" BZ23WSGDL 12 | Dejaun Jewelers"	0
COL title VAL  " TAG HEUER FORMULA 1 Calibre 7 Automatic Watch 200 M - ∅41 mm WAZ211A.BA0875 "@en-us "TAG Heuer Formula 41 | watch price"@en-us	COL title VAL  " TAG HEUER FORMULA 1 Calibre 7 Relógio Automático 200 M - ∅41 mm WAZ211A.BA0875 "@pt "TAG Heuer Formula Automatic Watch 41 | watch price"@pt	0
COL title VAL  "Mens 1953 Chronograph Watch "@de "Luxusuhren vieler Qualitätsmarken online | DE Shop™"@de	COL title VAL  "Ladies Lady Chic Chronograph Watch "@de "Gc Uhren einfach und sicher online bestellen | DE Shop™"@de	0
COL title VAL  "Panerai 2013 Watch PAM00446" "Shop Panerai PAM00532 Watches | Northeastern Fine Jewelry"	COL title VAL  "Cartier Santos-Dumont Watch W2009251" "Shop Cartier Collection at Northeastern Fine Jewelry"	0
COL title VAL  "Bvlgari Solotempo Watch BGOP38WGLD" BGO38C3SLD | Dejaun Jewelers"	COL title VAL  "Bvlgari Solotempo Watch BGOP38WGLD" BGO41BSSD | Dejaun Jewelers"	0
COL title VAL  "Cartier Ronde Louis Cartier Watch WR000651" "Shop WR000251 Watches | Northeastern Fine Jewelry"	COL title VAL  "Unisex Daniel Wellington klassisch Schwarz Reading Uhr 36mm DW00100141"@de	0
COL title VAL  "Raymond Weil Tango Watch 8160-ST-00608" "Shop Raymond 5591-ST-00607 Watches | Costello Jewelry Company"	COL title VAL  "Raymond Weil Maestro Watch 2238-ST-00659" "Shop Raymond 2237-ST-65001 Watches | Costello Jewelry Company"	0
COL title VAL  "Mens Ambit 3 Peak Bluetooth GPS Chronograph Watch "@de "Herren Gadget Uhren"@de	COL title VAL  " Suunto Men's Ambit 3 Peak HR Bluetooth GPS Chronograph Watch"@en "Men's Watch (SS020674000) - WATCH SHOP.com™"@en	0
COL title VAL  "Communion 01 Size 4 SS"@en-US "Rosary Centers -- Communion	COL title VAL  "Communion 01 Size 4 SS"@en-US "Rosary Centers : Sterling Silver -- The Rosary Shop"@en-US	0
COL title VAL  "G-Shock Zegarek męski"@pl 00 €"@pl "Casio G-Shock męski GA-110GB-1AER nur 149	COL title VAL  "Manifesto Gent Courage Uhr Schwarz"@de "Versace Manifesto Schwarz für Herren | DE Online Store"@de	0
COL title VAL  "Daniel Wellington Classic Man Sheffield silver"@en-GB silver 10:35 Watch boutique"@en-GB	COL title VAL  "Daniel Wellington Classic Man Black York silver"@nl-NL silver 10:35 Horloge boektiek"@nl-NL	0
COL title VAL  "Chopard Moonphases Watch 161934-5001" 161927-5001 | Dejaun Jewelers"	COL title VAL  "Chopard Moonphases Watch 161934-5001" 171927-1001 | Dejaun Jewelers"	0
COL title VAL  "Cartier Tortue Watch WA501012" "Shop Cartier WA501009 Watches | Northeastern Fine Jewelry"	COL title VAL  " Hamilton Ladies' Jazzmaster Lady 30mm Watch"@en "Ladies' Watch (H42211155) - WATCH SHOP.com™"@en	0
COL title VAL  "Chopard Happy Sport Chrono Watch 288499-6002" 288499-6001 | Dejaun Jewelers"	COL title VAL  "Panerai Radiomir Watch PAM00388" "Shop Panerai PAM00346 Watches | Northeastern Fine Jewelry"	0
COL title VAL  " Mens Nixon The Brigade Watch A1176-001 "Sale | Hut"	COL title VAL  "Michele Deco Watch MWW06P000171" "Shop Michele MWW06P000100 Watches | Costello Jewelry Company"	0
COL title VAL  "DKNY NY2502 Minetta watch"	COL title VAL  " Unisex DKNY Minetta Watch NY2502 "Mens Sale Watches"	0
COL title VAL  "Diesel 'mr. Daddy 2.0' Chronograph Watch "@en " Men's Metallic Diesel 'little Daddy' Bracelet	COL title VAL  " GC Ladies Lady Chic Chronograph Watch "@en "GC Y05010M1 £219.00 - TheWatchSuperstore.com™"@en	0
COL title VAL  "Dapper Sheffield Rose Gold 38mm"@en "Daniel Wellington Dapper 38mm nur € 179.00"@en	COL title VAL  "York Różowe złoto Zegarek męski 40mm"@pl 00 €"@pl "Daniel Wellington York 40mm nur 139	0
COL title VAL  "Vintage Oversized Watch"@en "La Mer Collections Vintage Watch | SHOPBOP SAVE UP TO 30% Use Code: MORE17"@en	COL title VAL  "Cartier", "CartierCartier Roadster Series Men's Watch W62041V3"	0
COL title VAL  "Sheffield Rose Gold Men´s Watch 40mm"@en "Daniel Wellington Sheffield 40mm nur € 189.00"@en	COL title VAL  "Daniel Wellington Classic Man Black Cornwall rose gold"@nl-NL gold | 10:35 Horloge boetiek"@nl-NL	0
COL title VAL  " null Hampton Diverter and Personal Shower Rough Valve Only"@en-US	COL title VAL  " Ladies Karl Lagerfeld Joleigh Watch KL3409 "Latest Mens Watches"	0
COL title VAL  "Chopard Happy Sport Medium Automatic Watch 278559-6003" 278559-3004 | Dejaun Jewelers"	COL title VAL  "Reading Silver Men´s Watch 40mm"@en "Daniel Wellington Reading 40mm nur € 189.00"@en	0
COL title VAL  "Bvlgari Tubogas Watch SP35BDSDS.1T" SP35BSPGD.2T | Dejaun Jewelers"	COL title VAL  "Bvlgari Bvlgari Watch BBL37C11SPG 12" BBL26C11SPG 12 | Dejaun Jewelers"	0
COL title VAL  "Hamilton Jazzmaster Lady Quartz Watch H32351115"	COL title VAL  "Daniel Wellington Classic Lady Southampton rose gold"@nl-NL gold | 10:35 Horloge boetiek"@nl-NL	0
COL title VAL  "SUUNTO CORE REGULAR NEGRO" NEGRO - Suunto Mexico"	COL title VAL  "Suunto Core Watches"@en Watches | Sportsman's Warehouse"@en	0
COL title VAL  "Michele Deco Mid Diamond Gold Watch" "Deco Mid"	COL title VAL  "Michele Deco Mid Diamond Gold Watch" "Dynamic Filter"	0
COL title VAL  " Hamilton Ladies' Jazzmaster Lady 30mm Watch"@en "Ladies' Watch (H42211155) - WATCH SHOP.com™"@en	COL title VAL  "Hamilton American Classic Valiant Quartz Watch H39251194" "Shop Hamilton Collection at Safa Jewelers"	0
COL title VAL  "Cartier Santos 100 Watch W20107X7" "Shop Cartier WSSA0006 Watches | Northeastern Fine Jewelry"	COL title VAL  "Longines Conquest Watch L3.700.4.96.6" "Shop Longines L3.700.4.56.6 Watches | Northeastern Fine Jewelry"	0
COL title VAL  "Diesel 'mr. Daddy 2.0' Chronograph Watch "@en " Men's Brown Diesel 'mega Chief' Leather Strap	COL title VAL  "Orologio South Horizons Blu"@it Blu - Versus Versace Donna | Shop Online Italia"@it	0
COL title VAL  "Carl F Bucherer ChronoDate Watch 00.10624.08.33.01" "Shop Carl 00.10624.08.33.21 Watches | Costello Jewelry Company"	COL title VAL  "Zegarek męski Kinetic GMT"@pl 00 €"@pl "Seiko Zegarek GMT SUN015P1 nur 479	0
COL title VAL  "Reloj para hombre"@es 90 €"@es "Casio Reloj hombre GA-100B-4AER nur 99	COL title VAL  "Hamilton Jazzmaster Seaview Chrono Quartz "@en	0
COL title VAL  "Ladies Nabucco BRIT Awards 2014 Limited Edition Titanium Automatic Chronograph Diamond Watch "@de "Limited Uhren"@de	COL title VAL  " Montre noire & dorée LA670WEGB-1BEF - Casio "@fr "Fête des pères"@fr	0
COL title VAL  " Mens Raymond Weil Maestro Automatic Watch 2237-ST-20001 "Mens Watches"	COL title VAL  "Cartier Rotonde De Cartier Watch W1556051" "Shop W1556218 Watches | Northeastern Fine Jewelry"	0
COL title VAL  "Cartier", "CartierCartier Classic Santos Series Men's Watch W20098D6"	COL title VAL  "G-Shock Rangeman Reloj para hombre"@es "Casio G-Shock hombre GW-9400-1ER nur 299 00 €"@es	0
COL title VAL  "Cartier Pasha W31077U2" W31077U2 Watch | Watchfinder & Co."	COL title VAL  "Cartier" "CartierCartier Classic Santos Series Men's Watch W20011C4"	0
COL title VAL  " TAG HEUER FORMULA 1 Calibre 7 Relógio Automático 200 M - ∅41 mm WAZ211A.BA0875 "@pt "TAG Heuer Formula Automatic Watch 41 | watch price"@pt	COL title VAL  "Raymond Weil Maestro Watch 2238-ST-00659" "Shop Raymond 2237-PC-00659 Watches | Costello Jewelry Company"	0
COL title VAL  "Cartier Pasha W31088U2" W31088U2 Watch | Watchfinder & Co."	COL title VAL  "Zegarek automatyczny Jazzmaster Traveler 2 GMT"@pl 00 €"@pl "Hamilton Zegarek GMT nur 895	0
COL title VAL  "Alpina Automatic 4 Watch AL-525SS5AQ6" "Shop Alpina AL-525NS5AQ6B | Moyer Fine Jewelers"	COL title VAL  "Zegarek automatyczny Jazzmaster Viewmatic Skeleton"@pl 00 €"@pl "Hamilton Zegarek Skeleton nur 1.095	0
COL title VAL  "Splashy Dolphins Children´s Watch"@en "Flik Flak Splashy Watch FBNP035 nur € 40.00"@en	COL title VAL  "Splashy Dolphins Kinderuhr"@de "Flik Flak Splashy Kinderuhr FBNP035 nur 40 00 €"@de	0
COL title VAL  "Panerai 2013 Watch PAM00446" "Shop Panerai PAM00538 Watches | Northeastern Fine Jewelry"	COL title VAL  "Alpina Automatic 4 Watch AL-525BS5AQ6" "Shop Alpina AL-525BS5AQ6B | Moyer Fine Jewelers"	0
COL title VAL  "Cartier Ronde Solo W6801005" W6801005 Watch | Watchfinder & Co."	COL title VAL  "Bvlgari Bvlgari Watch BBL33C11SPG 12" BBL26C11SPG 12 | Dejaun Jewelers"	0
COL title VAL  "Mens Aikon Chronograph Watch "@de "Maurice Lacroix Schweizer hergestellt luxuriös Uhren - including Pontos Miros Fiaba und Les Classique ranges"@de	COL title VAL  "Bvlgari Bvlgari Watch BBLP33WGG 12" BBL33WSPGD | Dejaun Jewelers"	0
COL title VAL  "ArtCarved Classic Engagement Ring 31-V734ERW-E" "Shop ArtCarved 31-V378FRW-E rings | Northeastern Fine Jewelry"	COL title VAL  "ArtCarved Classic Engagement Ring 31-V219ERW-E" "Shop ArtCarved 31-V221ERW-E rings | Northeastern Fine Jewelry"	0
COL title VAL  " Casio Men's Edifice Time Traveller Bluetooth Hybrid Smartwatch Alarm Chronograph Watch"@en "Men's Watch (EQB-500D-1AER) - WATCH SHOP.com™"@en	COL title VAL  " Unisex Casio Databank Alarm Chronograph Watch DB-360GN-9AEF "Mens Sale Watches"	0
COL title VAL  "Bvlgari Bvlgari Soltempo Watch BB39WSPGD" BB39WSSD | Dejaun Jewelers"	COL title VAL  "Bvlgari Bvlgari Soltempo Watch BB39WSPGD" BB41BSLD | Dejaun Jewelers"	0
COL title VAL  "Mikimoto Necklaces Necklace PPS1102NDW" "Shop Mikimoto MPA10025ADXW | Northeastern Fine Jewelry"	COL title VAL  "Dapper Sheffield Rose Gold 38mm"@en "Daniel Wellington Dapper 38mm nur € 179.00"@en	0
COL title VAL  "Carl F Bucherer T-Graph Watch 00.10615.08.33.21" "Shop Carl 00.10615.08.13.21 | Moyer Fine Jewelers"	COL title VAL  "Max Bill Damenuhr"@de "Junghans Max Damenuhr 047/4541.00 nur 495 00 €"@de	0
COL title VAL  "Raymond Weil Toccata Watch 5488-ST-50001" "Shop Raymond 5588-ST-20001 Watches | Costello Jewelry Company"	COL title VAL  "Raymond Weil Maestro Watch 2238-ST-00659" "Shop Raymond 2227-ST-00659 Watches | Costello Jewelry Company"	0
COL title VAL  "Bvlgari B.Zero1 Watch BZ23WSGCL 12" BZ23WSGDL 12 | Dejaun Jewelers"	COL title VAL  "Cartier Tortue Watch W1556363" "Shop Cartier W1556361 Watches | Northeastern Fine Jewelry"	0
COL title VAL  " Mens Sekonda Watch 1350 "New arrivals | Shop New The Hut"	COL title VAL  " TAG HEUER CARRERA（卡萊拉系列） Calibre 7兩地時間 自動上鏈腕錶 100米 - ∅41毫米 WAR2012.BA0723 "@zh-hant "TAG Heuer（泰格豪雅） Carrera Automatic Watch 41毫米 | watch price"@zh-hant	0
COL title VAL  "Splashy Dolphins Kinderuhr"@de "Flik Flak Splashy Kinderuhr FBNP035 nur 40 00 €"@de	COL title VAL  " Unisex Swatch Flexiblack Watch LB183B "Latest Mens Watches"	0
COL title VAL  "Bvlgari Tubogas Watch SP35BDSDS.2T" SP35C6SPG.2T | Dejaun Jewelers"	COL title VAL  "Bvlgari Tubogas Watch SP35BDSDS.2T" SPP35BGDG.2T | Dejaun Jewelers"	0
COL title VAL  "Carl F Bucherer ChronoDate Watch 00.10624.08.33.01" "Shop Carl 00.10624.08.33.21 Watches | Costello Jewelry Company"	COL title VAL  "Ladies Darci Watch "@de "Michael Kors Alle Products"@de	0
COL title VAL  "Cartier Santos 100 Watch W20126X8" "Shop Cartier W20126X8 Watches | Northeastern Fine Jewelry"	COL title VAL  "Cartier Santos 100 Watch W20106X8" "Shop Cartier W20072X7 Watches | Northeastern Fine Jewelry"	0
