,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,Truth
4044,los angeles lakers ipod touch 4g hard case,electronics - general,tribeca,fva4614,29.99,los angeles lakers ipod touch 4g hard case,external hard drives,los angeles lakers,fva4714,29.34 𨳕𨳕𨳕𨳕𨳕𨳕𨳕,0
4045,da-lite video spectra 1.5 model c with csr manual screen - 69 x 92 video format,electronics - general,da-lite,82978,657.99,da-lite video spectra 1.5 model c with csr manual screen - 90 3 4 x 49 6 6 video format,electronics - general,da-lite,91888,823.44,0
4046,penpower tooya pro usb graphics tablet,electronics - general,penpower,swtab0001,89.88,penpower fc3d9d7f video converter model for fc3d9d3 video,electrical - general,penpower,��,- 8.48 ��,0
4047,siig 3.5 sata superspeed usb 3.0 hard drive enclosure,electronics - general,siig,ju-sa0a12-s1,31.5,siig 3.5 sata superspeed usb 3.0 hard drive enclosure,electronics - general,siig,zab3a9,30.95 ��,0
4048,motorola xoom vehicle power adapter,laptop computers,motorola,89453n,26.99,netterbilt netterbilt power adapter,laptop computers,nth-eoe-m2,89453n,26.99 nw810,0
4049,roocase executive portfolio leather case stylus for asus eee pad transformer tf101 10.1-inch,electronics - general,roocase,222057,55.99,roocase executive portfolio leather case stylus for asus eee pad transformer tf101 10.1-inch,electronics - general,roocase,222057,55.99 ***************** OFFER TERMS............................................................... 8.00 ***************** OFFER RULES....................................................... 4.00 ****************,0
4050,v7 8gb sd card secure digital high capacity 8 gb memory card,usb drives,v7,vasdh8gcl4r-1n,10.26,xm7 512g,usb drives,v7,vasdh8gcl4r-1n,10.20 𩒱 ��Col,0
4051,los angeles lakers iphone 3g duo case,electronics - general,tribeca,fva4005,24.99,los angeles lakers iphone 3g duo case,electronics - general,elux,5224050,6.75 𡦿,0
4052,ematic full-motion wall mount kit for 37 tv with 6ft hdmi cable 15ft hdmi cable cleaning solution cleaning cloth emw5001,tv accessories,ematic,emw5001,84.0,ematic full-motion wall mount kit for 37 tv with 4ft lcd cable 15ft hdmi cable cleaning solution,tv accessories,ematic,emw5002,82.9 galitarian,0
4053,da-lite da-plex self trimming rear projection screen - 40 1 4 x 53 3 4 video format,electronics - general,da-lite,27580,1892.99,da-lite,video frames / video formats,stereo,,18.99 _._._..(.,0
4054,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,xfx ati radeon 5750 hd pci-express 1gb ddr6 graphics card,electronics - general,xfx,hd567xzni3,91.96 velt,0
4055,elite m85xws1 screens manual pull down projection screen,electronics - general,elite screens,m85xws1,60.84,m85xws1 LCD display,electronics - general,m850,mdma,45.00 ��,0
4056,ihome portable stereo alarm clock with ipod dock gunmetal,electronics - general,ihome,ih16g,49.73,ipod-vac biclender flashlight,televisions,ipod-g2 col_modelno col_lumg,ipod-lumg,42.45 ��,0
4057,siig wireless ultra-slim multimedia mini keyboard,electronics - general,siig,jk-wr0612-s1,30.88,siaig ultra-slim mini mobile phone,headphones,siig,siaig,60.02 ��category,0
4058,microsoft windows 7 professional full,software,microsoft,fqc-00129,299.54,computer computer hardware,computer hardware hardware,multicoat,CRP-,10.18 𙠹𙟥𙒵𙈠㠥㠰,0
4059,vantec nexstar3 superspeed 2.5 sata to usb 3.0 external hard drive enclosure,electronics - general,vantec,nst-280s3-bk,26.62,vantec nexstar3 superspeed 2.5 s,electronics - general,vantec,nst-280s4-bk,26.62 ��,0
4060,da-lite da-plex deluxe rear projection screen - 58 x 104 hdtv format,electronics - general,da-lite,27571,4629.99,da-lite deluxe rear projection screen - 58 x 104 hdtv format,electronics - audio,da-lite,dc-conventional,46.99 ��,0
4061,panasonic lumix dmc-fh5v 16.1 mp violet digital camera w 4x optical zoom 2.7 lcd display,digital cameras,panasonic,panasonic dmc-fh5v,129.0,panasonic lumix dmc-fh,digital cameras,panasonic,panasonic dmc-fh5v,119.0 ��,0
4062,ihome wireless optical mouse black,mice,ihome,ih-m821wb,25.56,lcdx colormat dvds col,mice,ilove,ih-m851wb,25.56 𐎓𐎓𐎓𐎓𐎓𐎓𐎓𐎓,0
4063,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format,electronics - general,da-lite,27604,1609.99,da-lux base front projection screen - 76 8 video format,home audio theater,da-lux,67100,1425.99 ��,0
4064,da-lite da-plex standard rear projection screen - 60 x 80 video format,electronics - general,da-lite,27544,2931.99,da-la5l dvd card internal storage device - 50 x 50 video format,hardware & software,da-la5l col,canon,89.80 ��,0
4065,logitech wireless mouse m315 victorian,mice,logitech,910002534,19.88,logitech wireless mouse m315 victorian,mice,,,58.0 ��,0
4066,i-tec ipad anti-glare screen protector,mp3 accessories,i-tec electronics,t6020,17.88,lixenco LCD monitor 12300 hd format,LINEMATE,li-tec - i-tec,,33.06 ��,0
4067,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,24010ac desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98 _.,0
4068,v7 10 cat6 snagless molded network patch cable gray,electronics - general,v7,v7n2c6-10f-grys,5.88,zr452711 z,electronics - general,v7,v7n2c6,6.87 𦈴花,0
4069,duracell 32gb compactflash card,usb drives,duracell,ducf32gbr,64.99,ducf32gbr ducf32s gray 16-inch card,usb drives,duracell,,6.99 ��.49,0
4070,ampad envirotec 100 recycled file folders 1 3 cut top tab letter brown 100pk,stationery & office machinery,,35113,12.94,ampad envirotec 100 recycled file folders 1 3 cut top tab letter red 100pk,stationery & office machinery,,35113,12.95 ��,0
4071,ifrogz ipod touch 4 luxe original case blue black,mp3 accessories,ifrogz,it4lo-blu/blk,29.99,ifrogz luxe lean case for ipod touch 4g gun metal,cases,ifrogz,it4ln-gmt,11.99 _.,0
4072,da-lite da-plex deluxe rear projection screen - 50 1 2 x 67 1 4 video format,electronics - general,da-lite,27562,2544.99,da-lex deluxe rear projection screen - 50 1 2 x 67 1 2 video format,computers accessories,elan,95837,7.99 𱟇帝文料,0
4073,lexar media ljdff8gbasbna 4gb jumpdrive firefly usb 2.0 flash drive,usb drives,lexar media,ljdff8gbasbna,16.57,lexar media ljdff8gbasbna 4gb jumpdrive firefly usb 2.0 flash drive,usb drives,lexar media,ljdff8gbasbna,20.33 𛊇�������𞐿 𐛊�� 𢍃�,0
4074,c-line top-load poly sheet protectors heavy gauge letter 200ct,stationery & office machinery,,62097,28.94,camo poly sheet,utility hardware stores,camo PLACED CAPACITY,camo PLACED CAPACITY,8.98 ��,0
4075,audiosource bi8 8 in-wall construction bracket mount,furniture,audiosource,bi8,25.88,b1b3 x431 x431 compact video cartridge,audio printers,audiosource,b1b3,65.98 _._._._._._._._._._._._._.,0
4076,da-lite video spectra 1.5 model c with csr manual screen - 7 x 9 av format,electronics - general,da-lite,82976,697.99,dba-lite video spectra 1.4 model c with csr manual screen - 7 x 9 av format,electronics - general,dba-lite,82976,697.99,0
4077,plantronics usb-to-headset adapter,electronics - general,plantronics,da-40,27.98,plantronics usb-to-headset adapter,electronics - general,plantronics,27559,1639.97 ��,0
4078,elite screens cinegray prime vision series fixed frame screen - 135 diagonal,electronics - general,elite screens,pvr135h1,1069.0,epson t070-30 standard color-shading medium 1x medium,batteries,elite screens,cilentre.com color chart,38.44 ��0,0
4079,duracell coppertop aa batteries 6pk,electronics - general,duracell,4133300407,0.0,duracell Coppertop aa batteries 6pk,circuitry - general,duracell,4133300407,0.0 ��,0
4080,da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal,electronics - general,da-lite,88285,4242.99,da-lite 16dtm dual vision tensioned advantage deluxe electrol col brand,inkjet printer ink,daflex,daflex,20.99 𐭱 �,0
4081,d-link dgs-1005g 5-port gigabit desktop switch,networking,d-link,dgs1005g,27.88,dsl cisco net-discovery,lighting,e,dsl-1005g,30.99 ��,0
4082,startech 1 hdmi to hdmi digital video cable,electronics - general,startech,hdmimm1,10.73,,computers,,hdmimm2,18.09 ��1,0
4083,accell proultra 2m hdmi ethernet cable,tv accessories,accell,b116c-007b-40,22.88,accell proultra 2m hdmi ethernet cable,tv accessories,accell,b116c-007b-40,22.88 Interstitial,0
4084,iogear 2-port usb 2.0 printer auto sharing switch black,computers,iogear,gub211w6,22.92,analog to USB 2.0 printer black,computers,analog to USB 2.0 printer black,analog to USB 2.0 printer black,22.92 ��,0
4085,comprehensive 25-pin male connector with hood set of 25,tv accessories,comprehensive,db25m,69.0,comprehensive f-pin male connector with hood set of 25,tv accessories,comprehensive,db255m,69.5 �,0
4086,v7 25 cat6 snagless molded network patch cable red,electronics - general,v7,v7n2c6-25f-reds,9.76,v7 cat5e snagless molded network patch cable rj45 male to male blue 3-feet v7n3c5e-03f-blus,ethernet cables,v7,v7n3c5e-03f-blus,1.43 galitarian,0
4087,penpower tooya pro usb graphics tablet,electronics - general,penpower,swtab0001,89.88,penpower tooya pro usb graphics tablet,dvd video format,dvd-wacom,swtab0001,89.88 𐆪砨圯版1 ��/3G,0
4088,da-lite pixmate 22 x 32 height adjustable shelf high television cart 50 - 54,electronics - general,da-lite,4774,208.99,da-lite 24-inch pixmate PC case logic 32 pc,electronics - general,maxell,180005,641.00 ????????,0
4089,da-lite da-glas standard rear projection screen 81 x 108 video format,electronics - general,da-lite,27917,5391.99,da-lite standard rear projection screen 82 x 108 video format,electronics - general,da-lite,27917,541.47 ––––––––––––––––––––––––––––––––––––––––––––––––––––––––– – 10-bit x 16-,0
4090,da-lite da-glas deluxe rear projection screen - 84 x 84 av format,electronics - general,da-lite,27650,4958.99,da-lite da-glas deluxe rear projection screen - 84 x 84 av format,electronics - general,da-lite,da-linux,5.99 ��,0
4091,sandisk 8gb cruzer usb flash drive pink,usb drives,sandisk,sdcz36z008gaw11p,12.88,sandisk 8gb cruzer usb flash drive yellow,usb drives,sandisk,sdcz36z008gaw12p,12.88 𓱢�,0
4092,victor 1570-6 desktop two-color printing calculator,stationery & office machinery,victor,15706,199.88,victor 32-8 multicolor printed calendar,computer operating systems,victor,15706,199.88,0
4093,v7 10 cat6 snagless molded network patch cable gray,electronics - general,v7,v7n2c6-10f-grys,5.88,v7 raspless soft wireless connector black,hard drives,hard drives,usb-00001,20.86 ��,0
4094,da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format,electronics - general,da-lite,23096,10048.99,da-lite dmc-hdv - 80 x 56 video format,electronics - general,da-lite,23096,7535.99 ��,0
4095,da-lite da-glas self trimming rear projection screen - 96 x 120 av format,electronics - general,da-lite,27915,7443.99,scosche u-delta 2 turntable (1000 watt color),bluetooth devices,da-lite,ipusb2col,22.5 ��OLM,0
4096,da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,electronics - general,da-lite,84992,2735.99,da-lite dual vision tensioned cosmopolitan electrol - tur format 10 x 10 diagonal,electronics - general,da-lite,86142,4333.99 𒠐�㒵 𒠘�마𝒵 𓠇.8 𒡜계 𓳵.9 �.11 �,0
4097,energizer max aaa 6pk,electronics - general,energizer,e92bp-6r,0.0,energizer max aaa 6pk,computers - general,energizer,,0.0 ––––––––––––––––––––––––––––––––––––––––––––  PRODUCTION STATEMENT,0
4098,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,evga i1250m2-x4-card,televisions - general,evga,i1250m2-x4-card,48.25 𐜷里 𐚿 𐎒里,0
4099,da-lite hc cinema vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,electronics - general,da-lite,89892,2240.0,da-lite hc cinematographer lens 11 inch,cinema lens with front camera,hc,8816,��.44,0
4100,da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,electronics - general,da-lite,84992,2735.99,da-lite dual vision tensioned cosmopolitan electrol - av format 4 x 4 rows,electronics - general,da-lite,ac-lax,431.59 ��,0
4101,da-lite da-plex deluxe rear projection screen - 58 x 104 hdtv format,electronics - general,da-lite,27571,4629.99,da-plex deluxe rear projection screen - 79 x 109 video format,projection screens,da-plex,hd-cxt1 .5 tu2,7.53 _______________________________,0
4102,acco vinyl report cover prong clip letter 1 2 capacity 10-pack,stationery & office machinery,acco,26101,10.94,acco 4 vinyl report cover prong clip letter 1 2 capacity 10-pack,stationery & office machinery,acco,26101,10.94 _._._._._._._. _._._._._._._.,0
4103,paper mate sharpwriter mechanical pencils,stationery & office machinery,paper mate,30376bpp,1.98,paper mate paper pen,electronics,edge,edgdm-209797-par,12.38 galitarian,0
4104,post-it super sticky color-coding labels 2700-w,stationery & office machinery,post-it,2700-w,10.48,modely 2-bit postit sticky color-coding labels,stationery & office machinery,post-it,,24.28 ____._.LOUGE_MARK,0
4105,da-lite video spectra 1.5 model c manual screen - 8 x 10 av format,electronics - general,da-lite,82967,725.99,video spectra 1.5 model c manual screen - 8 x 10 av format,electronics - general,bv-speakers,3281,696.,0
4106,da-lite da-plex self trimming rear projection screen - 58 x 104 hdtv format,electronics - general,da-lite,27590,4635.99,da-plex self trimming rear projection screen 60x60,computer components,da-plex,,2697.99 ��,0
4107,da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,73171,167.99,diabolik white,TV,da-lite,74352,167.95 ��,0
4108,da-lite video spectra 1.5 model c manual screen - 8 x 10 av format,electronics - general,da-lite,82967,725.99,Da-lite-pic 1.5-10 model,accessories supplies,da-lite,85906,71.58 ��,0
4109,case logic 208 capacity nylon cd dvd wallet,electronics - general,case logic,87974,19.99,case logic - memory card - 8gb-S8 - 5.15mp,computers - general,case logic,85092 ��Col title,15.00 ��Col title,0
4110,logitech wireless mouse dark fleur,mice,logitech,910001898,27.82,logitech wireless mouse dark fleur color gray,mice,logitech,910001898,565.1 ��,0
4111,green onion supply rt-spipad01 glossy screen protector for apple ipad,mp3 accessories,green onions supply,rt-spipad01,40.18,green onion supply rt-spipad01 glossy screen protector for Apple ipad,mp3 accessories,green onions supply,rt-spipad01,40.18 𓑴,0
4112,pc treasures slipit 17.3 neoprene laptop case titan,electronics - general,pc treasures,07627,19.99,pc treasures slipit 15 neoprene laptop case titan,electronics - general,pc treasures,07624,29.99 𐐘𐘰𐐘�,0
4113,lexmark 16 black print cartridge 10n0016,printers,lexmark,10n0016,28.0,lexmark 16 crescent print cartridge 10n0016,printers,lexmark,10n0016,29.6 ��,0
4114,kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m552pink,94.54,"kodak 20720 + 20mm w 3.7"" w 50 points for color",digital cameras,kodak,m552pink,104.00 _._._._.... . . . . . . . . . . .,0
4115,startech 3.5 external usb ide hard drive enclosure black,electronics - general,startech,ide3510u2,28.88,startech all external hard drive enclosure black,electronics - general,startech,ide3510u2,27.48 ��,0
4116,v7 10 cat5e snagless network patch cable blue,electronics - general,v7,v7n3c5e-10f-blus,4.88,v7 netherlands black shell,accessories,cordol,1.8l01,9.64 _.,0
4117,panasonic kx-tg4022n dect 6.0 plus expandable cordless answering system w 2 handsets,electronics - general,panasonic,kx-tg4022n,44.98,panasonic v4 plus cordless answering system w 2 handsets,electronics - general,panasonic,jp-g4550,84.85 nwcoltitle,0
4118,da-lite da-glas deluxe rear projection screen - 84 x 84 av format,electronics - general,da-lite,27650,4958.99,vad-adadadadadacal-1-1-white,digital cameras,tf81212 12-pin USB cable type 10 ft color,,?????,0
