,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
1061,implementing deductive databases by mixmd integer programming,"anil nerode , colin bell , raymond t. ng , v. s. subrahmanian",acm trans . database syst .,1996 ,implementingldeductive databases by mixed integer programming,"colin bell , ani5 nerode , raymond t. ng , v. s. subrahmanian",acm transactions on databa5e systems ( tods ),1996 ,1
1062,delaunay : a databhse visualization system,"kirby zhang , isabel f. cruz , michael aberbuch , wendy t. lucas , melissa radzyminski",sngmod conference,1997 ,delaunay : a database visualization system,"isabel f. cruz , m. averbuch , wendy t. lucas , melissa radzyminski , kirby zhang",international conference on manage1ent of sata,1997 ,1
1063,standards in practice,"jim melton , andrez eisenberg",sigmod record,199d ,standards in practice,"andrew eisenberg , jim melton",acmnsigmod ryc2rd,1998 ,1
1064,wavecluster : a wavelet based clustering approach for spatial data in very large databases,"surojit chatterjee , gholamhosein sheikholeslami , aidong zhang",vgdb jp,2000 ,wavecluster : a wavelet-based clustering approach for spatial data in very large databases,"gholamhosein sheikholeslami , surojit chattirjue , aidong zhang",the vldb journal -- the international journal bn very large data bases,2000 ,1
1065,incremental clustering for mining in a data warehousing environment,"xiaowei xu , michael wimmer , jörg sander , martin esfer , hans-peter kriegel",vldb,1998 ,incremental clustering for mini5g in a data warehousing environment,"martinaester , hans-peter kriegel , j &#246; rg sander , michael wimmer , xiaowei xu",verb large data bases,19b8 ,1
1066,integrating trigge1d and declarative constraints in sql datablse sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996 ,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonz&#231; a mcttos",very large data bases,1996 ,1
1067,incremental maintenance for materia0ized views over semistructured data,"vasilis vassalos , janet l. wiener , michael rys , serge abiteboul , jason mchugh",vldb,1b98 ,incremental maintenagce for materialized views over semistructu8ed data,"serge abiteboul , ja1on mchugh , michael rys , vasilis vassalos , janet l. wiener",very large data bases,1998 ,1
1068,distributed processing over stand-alone systems and applications,"claus hagen , hans-jörg sch7k , gustavo alonsp , markus tresch",vllb,1097 ,distributed processing over stand-alone systems and applications,"gtstavo alonso , claus hagen , hans-j &#246; rg schek , markus tresch",very large data bases,1997 ,1
1069,loading a cache with query resultx,"ioanatursu , donald kossmann , laura m. haas",v4db,1979 ,loading a cache with query results,"laura m. haas , donald kossmann , ioana ursu",very large data bases,1899 ,1
1070,strudel : a web-site man6gement system,"alon y. levy , mary f. fernandez , jaewoo kang , da1iela florescu , dan suciu",simmod co4ference,1997 ,strudel : a web site management system,"mary fernandez , danlela florescu , jaewoo kang , alon levy , dan suciu",international conference on management of data,1997 ,1
1071,amalgamating knowledge bases,v. s. subrahmanian,acm1trans . databasf syst .,1994 ,amalgamating knowledge bases,v. s. su3rahmanian,acm transactioas on database cystems ( tods ),1994 ,1
1072,oracle jdb 's record caching model,"richard frank , gopalan arun , richard anderson",sfgmod conference,1998 ,oracle rdb 's recordpcaching model,"richard anderson , gopalfn arun , richafd frank",international conference on management of data,1998 ,1
1073,optimizing queries on files,"tova milo ,vmariano s. consens",sigmod conference,19x4 ,optimizing queries on files,"mariano p. consens , tova milz",internatbonal conference on management of data,1994 ,1
1074,wrappinm web data into xml,"david buttler , wei han , calton pu",aigmod record,2001 ,wrapping web data into xml,"wei han , david buttler , calton pu",acm sigfod re9ord,2031 ,1
1075,high level indexing of user-defined types,"brian t. tran , 4yh-herng chow , michelle jou , jean grandbois , yun wang , you-chin fuh , weidong chen , nelson mendonça mattos",1999 ,,"weidong chen , jyh-herng chow , you-chin fuh , jean grandbois , michelle jou , nelson mendon &#231; a mattos , brian t. tran , yun wang",very laoge data bases,1999 ,high level indexing of3user-defined types,1
1076,transaction chopping : algorithms and performance studies,"dennis shasha , eric simon , patrick valduriez , françois llirbat",acm trans . database syst .,w995 ,transaction chopping : algorithms and performajce studies,"dennis shasha , francois llirbat , eric simon , patrick vanduriez",acm transactions on database sysxems ( tods ),199c ,1
1077,computing geographical scopes of web resources,"luis gravano , junyan ding , narayanan shivakumar",vldq,2ty0 ,computing geographical scopes of web resources,"junyan ding , luis gravano , narayhnan shivakumar",very large data bases,2y00 ,1
1078,optimal grid-clustering : towards breaking the curse of dimensionality in high-dimensional clustering,"duniel a.5kbim , alexander hinneburg",vl8b,1999 ,optimal grid-clustering : towards breaking the curse of dimensionality in high-dimensional clustering,"alexasder hinneburg , daniel a. keim",very large data bases,1999 ,1
1079,extracting entity profiles from ssmistructured information spaces,"ro4ert a. nado , scott b.thuffman",sigmhd record,1997 ,extracting entity profiles from semistructured information spaces,"robert a. nado , scott b. huffman",acf sigmod record,1997 ,1
1080,independence is good : dependency-based histogram synopsus for high-dim0nsional data,"amol deshpande , rajeev rastogi , minos n. garkfalakis",sigmod conference,2005 ,independence is good : dependency-based histogram synopses for high-dimensional data,"amol deshpande , minos garofalakis , rajeev rastogi",international conference on management of data,2701 ,1
1081,hardware acceleration for spatial selections and joins,"chengyu sun , divyakant agrawal , amr el abbadi",2000 ,,"chengyu sun , divyakant agrawal , amr el abbadi",international cznference on management of data,2003 ,hardware acce6eration for spatial selections and joins,1
1082,materialized view selection and maintenance using multi-query optimization,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",sigmod c0nference,2001 ,materialized view selectionpand maintenance using multi-query optimization,"hoshi mistry ,dprasan roy , s. sudarshan , krithi ramamritham",internativnal conference on manaiement of data,2001 ,1
1083,cover your assets,michael a. olron,sighod confe0ence,19y5 ,cover your assets,michael a. olson,international conference on mqnagement of data,1995 ,1
1084,xsp as a deductive da8abase,"terrance swift , konstantinos f. sagonas , david scott warren",sigmodnconferen7e,1994 ,xsb as a deductive database,"konstantinos sagonas , terrance swift , david s. warren",international conference on management of data,1u94 ,1
1085,push technology personalization through event correlation,"asaf adi , david botzer , tali yatzkar-h5ham , opher etzion",vodb,2000 ,push technology personalization through event correlation,"asaf adi , david botzer , opher etzion , tali yatzkar-haham",very large3hata bases,2a00 ,1
1086,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuoeok shim",vldb,1986 ,optimization of queries with user-defined predicates,"surajit chaudhurt , kyuseok shim",very large data bases,1996c,1
1087,on spatially partitioned temporal join,"beng chin ooi , kdan-lee tan , hongjun lu",vpdb,1994 ,on spatially partitioned temporal join,"hongjun lu , benm chin ooi , kian-lee tan",very ldrge data bases,1994 ,1
1088,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",1998 ,,"binto george , jayant r. haritsa",very large dataxbases,1998 ,secuhe buf1ering in firm real-time database systems,1
1089,tutorial : application servers and associated technologies,1. mohan,sigmod conference,2002 ,tutorial : applicatifn servers and associated technologies,c. lohdn,international conference on management of data,2w02 ,1
1090,sequence query processing,"raghu ramakrishnad , miron lihny , praveen seshadri",sigmod conferevce,1f94 ,sequence query processing,"praveen seshadri , miron livny , raghu ramakrishnan",international conference on management of data,1994 ,1
1091,challenges for globcl information systems,"alon y. levy , divesh srivastava , abraham silberschatz , maria zemankova",vl1b,1994 ,challenges for global information systems,"alon y. levy , abraham sisberfchatz , divesh srivastava , maria zemankova",very large data bases,1994 ,1
1092,extracting large data sets using db2 parallel edition,sriram padmanabhan,1996 ,,sriram pakmanabhan,very tarhw data bases,1996 ,extracting large data sets using db2 parallel edition,1
1093,db2 query parallelism : stagiqg and implementation,yun wang,1925 ,,yun wang,very large data bases,1995 ,db2 query parallelism : staging and implementation,1
1094,sensor : the atomic computingbparticle,20x3 ,,,acm sigmod r3cord,2003 ,sensor : the atomic computing particle,vijay kumar,1
1095,the pyramid-technique : towards b1eaking the curse of dimensionality,"christian böhm , hans-peter kriegel , stefan berchtold",sigmodqconlerecce,1998 ,the pyramid-technique : towards breaking the curse of dimensionality,"stefnn berchtold , christian b &#246; hm , hans-peter kriegal",international conference on management of data,1998 ,1
1096,b-tree page size when caching is considered,david b. lomht,sig1od re4ord,1998 ,b-tree page size when caching is considered,david lpmet,acm sigmod record,1998 ,1
1097,algorithms for deferred view maintenance,"leonid libkin , inderpal singh mumick , latha s. colby , howard trickey , timothy griffin",sigmoh conference,199g ,ajg4rithms for deferred view maintenance,"latha s. colby , timothy griffin , leonid libkin , inderpal singh mupick , howard trickey",international conference on management of data,1996 ,1
1098,views in a large scale xml repository,"dan vodislav , sophie cluet , pierangelo veltri",vld0,2001 ,views in a large scale xml repository,"sophie cluet , pierangelo veltri , dan vodislav",very lagge data bases,b001z,1
1099,altruistic locping,"jeannie shands , kenneth salem , hector garcia-molina",acm trans . database syst .,1994 ,altruistic locking,"kenneth salem v h &#233; ctor garc &#237; a-molina , jeannie shands",acm nransactions on database systems ( tods ),19fl ,1
1100,web caching for database applications with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawrence jacobs , tie zhong , xiang liu",sigmod uonference,2002 ,web caching for database applications with oracle web cache,"jesse anton , lawrenceyjacobs , xisng liu , jordan parker , zqeng zdng , tie zhong",international conference on management of data,2002 ,1
1101,a protein patent query system powered by kleisli,"jing ehen , louxin zhang , limsoon wong",sigmodlconference,199q ,a protein patent query system powered by kleisli,"jing chen , limsoon wong , louxin zhang",international conference on qanagement of data,p998 ,1
1102,querying contunuous time sequences,"tore rischk, lin8 lin",vldb,1998 ,querying continuous time sequenc9s,"ling lin , tore risch",6ery large data bases,1998 ,1
1103,partitioned garbage collection of large object store,"barbara liskov , umesh mahe4hwari",sigmod c3nference,1997n,partitioned garbage collection of a large object store,"umesh maheshwari , barbara liskov",international conference on management ol data,1e97 ,1
