,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,Truth
3229,universal rf base station mrf260,"universal rf base station mrf260 extends the reception range up to 100 feet away through walls , floors , doors , indoors or outdoors programmed to operate equipment at up to 15 locations black finish",149.0 ,universal remote control mrf-260 barrier-free addressable rf base station,,86.25 ,0
3230,nikon coolpix s210 plum 8.1 megapixels digital camera coolpixs210p,12.1 megapixel 3 ' active matrix tft color lcd, ,nikon d700 digtal slr camera 25444,"kenwood kca-ip300v ipod video direct cable kcaip300v ipod video direct cable for dnx7100 , ddx7019 and kvt719dvd indash monitors",49.99 ,0
3231,samsung 40 ' series 5 lcd black flat panel hdtv ln40a550,"samsung 40 ' series 5 lcd black flat panel hdtv ln40a550 full 1080p high definition resolution 16:9 widescreen aspect ratio 30,000:1 dynamic contrast ratio 5ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture sound leveler 3 hdmi slots swivel stand black finish",399.0 ,sony digital photo printer paper 40 pack svmf40p,photo viewer 8 ' lcd, ,0
3232,sony 3.1 channel home theater surround system in black htct100,sony 3.1 channel home theater surround system in black htct100 hdmi active intelligence lpcm playback 3.1 channel s-force surround bravia ® sync digital media port black finish eta mid january 2009,299.0 ,monster a ip fm-ch 250 icarplay wireless 250 fm transmitter for ipod & iphone aipfm-ch250,monster icarplay wireless 250 fm transmitter with autoscan for ipod and iphone aipfmch250 plays ipod or iphone music over any car stereo vibrant sound works with any fm car radio 3 programmable presets fm stations range from 88.1 to 107.9 easy to use convenient charging while you drive black finish, ,0
3233,panasonic kx-tg4500b black 5.8 ghz cordless phone system kxtg4500b,panasonic kx-tg4500b black 5.8 ghz cordless phone system kxtg4500b frequency-hopping spread spectrum technology all-digital voice mail system handles up to 4 lines tollsaver 2-way recording black finish, ,panasonic kx-ts3282w corded telephone,apple 1tb time capsule wireless hard drive mb277lla 1tb 7200-rpm serial ata server-grade hard disk drive up to 5x the performance and 2x the range with 802.11 n wi-fi protected access ( wpa/wpa2 ) wireless security ( wep ) configurable for 40-bit and 128-bit encryption nat firewall airport utility for mac and windows,95.71 ,0
3234,sirius slv2 sirius stiletto 2 portable radio vehicle kit,sirius stiletto 2 vehicle kit slv2 designed for use with the sirius stiletto 2 get direct one-touch access to traffic and weather built-in fm transmitter to play satellite radio through your cars audio system, ,samsung 6 series ln19a650 19 ' lcd tv,, ,0
3235,linksys simultaneous dual-n band wireless router wrt610n,"linksys simultaneous dual-n band wireless router wrt610n internet-sharing router and 4-port gigabit switch built-in dual-band speed and range enhanced wireless access point two simultaneous , separate radio bands wireless-n technology advanced wireless security and spi firewall",179.0 ,linksys wireless-g range expander wireless bridge wre54g,54mbps, ,0
3236,canon high capacity color ink cartridge color ink cl51,color, ,"canon cl-51 high capacity color ink cartridge for pixma mp450 , pixma ip6210d and pixma ip6220d printers 0618b002",sony 4gb memory stick pro duo mark 2 media card msmt4g 160 mbps transfer speed ideal for avchd recording 3.66 gb actual capacity,19.48 ,0
3237,transcend 2gb micro sd memory card ts2gusd,2 gb, ,transcend 2gb microsd card ts2gusd,panasonic kx-tg4500b black 5.8 ghz cordless phone system kxtg4500b frequency-hopping spread spectrum technology all-digital voice mail system handles up to 4 lines tollsaver 2-way recording black finish,1.75 ,0
3238,linksys wireless-g range expander wre54g,linksys wireless-g range expander wre54g supports 64/128-bit wep encryption in 802.11 b/802 .11 g wireless lan configurable through your networked pc?s web browser or the included setup wizard expand your wireless coverage to eliminate dead spots works with both 802.11 b and 802.11 g wireless networks rj-45 10/100 port for easy configuration silver finish,99.0 ,linksys wireless-g wusb54gc compact usb adapter,, ,0
3239,sony 400-disc dvd/sa-cd/cd mega changer dvpcx995v,"sony 400-disc dvd , sacd & cd mega changer dvpcx995v super audio cd playback dvd-rw/dvd-r/dvd + rw/dvd + r playback 12 bit video dac dolby digital and dts advanced smoothscan technology instant replay back ground graphics black finish",249.99 ,sony dvpcx995v dvd player,"dvd + rw , dvd-rw , cd-rw dvd video , video cd , svcd , sacd , mp3 , jpeg playback 400 disc ( s ) progressive scan black",34.74 ,0
3240,nikon coolpix s550 digital camera graphite black 26108,sony dscw150 black cyber-shot digital camera dscw150b 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide black finish, ,elgato mac eyetv hybrid 10020630,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd, ,0
3241,sony compact disc player/recorder rcdw500c,"sony compact disc player/recorder rcdw500c 5-cd/dual deck with 4x high speed dubbing cd , cd-r , cd-rw , mp3 playback capable super bit mapping recording high speed finalizing",299.0 ,sony compact disc player/recorder rcdw500c,canon silver powershot digital camera sd880is 10 megapixel 4x optical zoom optical image stabilizer 3.0 ' purecolor lcd ii digic 4 image processor face detection self-timer red-eye correction 19 shooting modes print/share button silver finish,219.76 ,0
3242,sony silver 1080p upscaling 5-disc dvd player dvpnc800hs,sony silver 1080p upscaling 5-disc dvd changer dvpnc800hs 5 disc dvd/cd changer 1080p upscaling video output through hdmi connection bravia sync high resolution jpeg output precision cinema progressive technology precision drive 3 system child lock multi disc resume multi brand tv remote control silver finish, ,sony dvp-fx820 / r portable dvd player dvpfx820/r,"8 ' lcd dvd + rw , dvd-rw , dvd + r , dvd-r , cd-rw dvd video , cd-da , mp3 , jpeg playback 1 disc ( s ) red",159.94 ,0
3243,toshiba 26 ' black lcd hdtv 26av502u,, ,toshiba 26av502u 26 ' widescreen 720p lcd hdtv piano black,", 3.1 speakers progressive scan 250w rms",279.95 ,0
3244,garmin 010-10723-00 ac adapter cable with international adapters 0101072300,garmin 010-10723-00 ac adapter cable with international adapters 0101072300 includes uk & euro adapters black finish, ,canon powershot silver 14.7 megapixel digital camera sd990is,canon powershot silver 14.7 megapixel digital camera sd990is 14.7 megapixel 3.7 x optical zoom optical image stabilizer optical viewfinder large high-quality 2.5 ' purecolor lcd digic 4 image processor face detection self-timer intelligent contrast correction quick mode print/share button silver finish,849.95 ,0
3245,pioneer deh-p3000ib car audio player,pioneer single din cd receiver dehp3000ib 7-way rotary commander built-in aux input detachable face security sirius game alert and game zone passenger control mode link search random key, ,peerless 32 ' 50 ' articulating flat panel tv black wall arm sa750pu,glass black,92.72 ,0
3246,canon cli-221 yellow ink cartridge 2949b001,"canon printer yellow ink cartridge cli221yel fine technology for exceptional sharpness and detail compatible with pixma ip3600 , pixma ip4600 , pixma mp620 and pixma mp980", ,sony cyber-shot dsc-w150 digital camera red dscw150r,yellow,11.99 ,0
3247,sony 52 ' bravia v-series black lcd flat panel hdtv kdl52v4100,"sony 52 ' bravia v-series 1080p lcd flat panel hdtv kdl52v4100 1920 x 1080 full hd resolution digital media extender ( dmex ) advanced contrast enhancer ( ace ) 24p true cinema 25,000:1 dynamic contrast ratio mpeg noise reduction 3d comb filter cinemotion reverse 3:2 pulldown technology black finish", ,panasonic kx-tga820b cordless handset,"52 ' atsc , ntsc 16:9 1920 x 1080 hdtv",1599.0 ,0
3248,canon deluxe black digital camera case 2595b002,canon deluxe black digital camera case 2595b002 soft nylon case flip-down cover belt loop attachment for hands-free convenience compatible with canon powershot a series black finish,13.99 ,samsung 46 ' series 9 lcd black flat panel hdtv ln46a950,"samsung ln46a550 46 ' widescreen 1080p lcd hdtv 30,000:1 dynamic contrast ratio 5ms response time piano black",8.77 ,0
3249,samsung 5 disc black home theater system htz410t,"samsung 5 disc black home theater system htz410t 1000 watts total power usb host play dolby digital , dolby pro logic ii and dts decoders 1080p upconversion divx playback hdmi-cec black finish", ,panasonic sc-bt100 home theater system sc-bt100p-k,cross cut 17 per pass, ,0
3250,panasonic 5.8 ghz black expandable digital cordless phone kxtg4321b,panasonic 5.8 ghz black expandable digital cordless phone kxtg4321b multi-handset capability digital answering machine system ringer id call waiting caller id voicemail hold mute clock alarm led lighting speakerphone intercom 11 days standby 5 hours talk time black finish, ,panasonic kx-tga450b cordless handset,panasonic kx-tga450b additional handset for pankxtg4500b, ,0
3251,sony silver digital voice recorder icdb600,sony silver digital voice recorder icdb600 512mb built-in flash memory up to 300 hours of recording time 3 recording modes 4 message folders large lcd display voice operated recording 250mw speaker output date and time stamp silver finish,39.0 ,sony handycam dcr-hc52 digital camcorder dcrhc52,16:9 2.5 ' color lcd,39.0 ,0
3252,apple iwork 09 software family pack for mac mb943za,,99.0 ,iwork 09 family pack-int dvd mb943z/a,, ,0
3253,samsung 40 ' series 6 lcd black flat panel hdtv ln40a650,"samsung 40 ' series 6 lcd black flat panel hdtv ln40a650 full 1080p high definition resolution 16:9 widescreen aspect ratio 50,000:1 dynamic contrast ratio 4ms response time and auto motion plus 120hz technology srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture auto volume leveler 4 hdmi slots swivel stand piano black with hint amber finish",1599.98 ,samsung ln46a650 46 ' lcd tv,panasonic blue 8.1 megapixel digital camera dmcfs3a 8.1 megapixel 33mm lens 3x optical zoom intelligent auto mode 2.5 ' diagonal intelligent lcd mega optical image stabilization intelligent iso control face detection hi-speed burst mode blue finish, ,0
3254,"twin tub dtt420 washer ( top loading , 10 lbs . )",, ,panasonic dect 6.0 black expandable digital cordless phone kxtg9361b,"panasonic lumix dmc-tz5k 9 megapixel digital camera with 28mm wide-angle lens , 10x optical zoom , 3 ' lcd and hd output black", ,0
3255,panasonic dect 6.0 black expandable digital cordless phone kxtg9361b,panasonic dect 6.0 black expandable digital cordless phone kxtg9361b drop and splash resistant multi-handset capability ringer id call waiting caller id voicemail hold mute clock alarm led lighting night mode call block speakerphone 11 days standby 5 hours talk time black finish,48.0 ,sony xplod 10-disc add-on cd/mp3 changer cdx565mxrf,"1 x phone line ( s ) black , metallic", ,0
3256,denon dm37sbk d-m37sbk,denon d-m37 black cd/am/fm micro system dm37sbk 30 watts x 2 amplifier precision burr-brown audiophile quality dacs mp3 and wma tracks playback capability european engineered loudspeakers 120mm long-throw d.d.l double-layered cone woofer 25mm soft dome tweeter with extended response triadic noise reduction concept portable player connectivity black finish,399.0 ,garmin vehicle suction cup mount,,288.76 ,0
3257,case logic vertical universal leather blackberry case clp104bb,leather,15.0 ,case logic universal vertical pda leather pouch clp104bb,panasonic integrated telephone system kxts108w 16 digit lcd with clock hands free speakerphone built-in data port 10-station one-touch dialing 3-step ringer volume white finish,9.99 ,0
3258,sony progressive scan black dvd player dvpns57pb,sony progressive scan black dvd player dvpns57pb precision drive 3 system mp3 playback on screen display dolby digital decoding black finish, ,sony dvpns57p dvd player dvpns57ps,linksys ultra rangeplus wireless-n broadband router,45.32 ,0
3259,panasonic stainless steel countertop microwave oven nnsd377ss,panasonic nnsd377s stainless steel countertop microwave oven nnsd377ss 0.8 cu . ft. capacity 800 watts cooking power 6 levels power settings 5 multi-stage cooking quick minute feature 4 digit display panel popcorn key revolving removable turntable stainless steel finish, ,audiovox xpress xm satellite radio fm direct adapter xmfm1,,104.93 ,0
