,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
4762,stuffit deluxe 11,aladdin systems,79.99,encore software 5048 encore dictionary deluxe 2007 5 user,,37.97,0.0
4763,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,frontpage 2002 academic version windows ),,249.99,0.0
4764,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe cs3 master collection upgrade,,1299.0,0.0
4765,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 web premium upsell [ mac ],,399.99,0.0
4766,sound studio 3 : record edit add effects to audio ( mac ),freeverse software,79.99,sound studio 3 professional complete package 1 user cd win xp,,79.95,0.0
4767,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software 9975 punch ! home design architectural series 18,,62.9,0.0
4768,sudoku puzzle addict : unlimited edition,global-software-publ-na,,panda software panda internet security 2007,,16.97,0.0
4769,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium,,1629.99,0.0
4770,middle school success deluxe 2008,topics entertainment,49.99,rumba high school success deluxe 2008,,49.95,0.0
4771,cluefinders 3rd grade,the learning company,,dk-06-00412 small business pro 2008,,19.99,0.0
4772,real arcade : adventure inlay,activision,29.95,punch ! home design architectural series 4000 v10,punch ! software,18.99,0.0
4773,quicken 2007 premier,intuit,79.95,quickbooks pro 2007,,99.99,0.0
4774,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,microsoft onenote 2007 premium,,531.9,0.0
4775,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe cs3 flash professional,,279.99,0.0
4776,system care professional,avanquest,49.95,peachtree by sage premium accounting for nonprofits 2007 complete,,25.9,0.0
4777,ca antivirus 2007,computer associates,39.95,peachtree by sage premium accounting 2007,,399.95,0.0
4778,adobe encore dvd 2.0,adobe,349.0,symantec norton internet security 2007 10,,149.99,0.0
4779,steinberg nuendo 3 digital audio software,steinberg,2499.0,microspot macdraft professional 2.0 software professional editing software for windows professional software,,279.95,0.0
4780,punch ! master landscape & home design,punch ! software,59.99,punch software 25100 punch ! master landscape & home design,punch software,49.99,0.0
4781,onone genuine fractals 5 full 1u,onone software,159.95,onone software inc 4372 fractals creative suite for windows creative suite software for software pro software,,1492.99,0.0
4782,quickbooks premier non-profit edition 2005,intuit inc.,499.95,quickbooks pro 2006,,69.99,0.0
4783,instant play guitar deluxe v2 .,topics entertainment,39.48,punch software 25100 punch ! master landscape & home design,punch software,119.99,0.0
4784,punch 5 in 1 home design,punch ! software,39.99,punch software 4110 punch ! home design architectural series 18,punch software,79.95,0.0
4785,ca internet security suite 2007 3 user,computer associates,69.95,microsoft windows vista business 32-bit ( pc ),,89.99,0.0
4786,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe indesign cs3 for mac,,49.99,0.0
4787,ca internet security suite 2007 3 user,computer associates,69.95,computer associates software suite 2007 home antivirus,,14.99,0.0
4788,wavelab studio 6,steinberg-media-technologies,399.99,cubase 5,,50.74,0.0
4789,microsoft windows xp home edition full version with sp2,microsoft,199.0,microsoft windows xp professional full version with sp2,,205.99,0.0
4790,steinberg nuendo 3 digital audio software,steinberg,2499.0,steinberg nuendo 3 digital audio software music production software,,735.99,0.0
4791,punch ! professional home design,punch ! software,89.99,punch software 14300 punch ! home design architectural series 18,punch software,59.95,0.0
4792,microsoft works suite 2006,microsoft,99.0,microsoft ( r ) windows xp professional full version with sp2,,449.63,0.0
4793,acrobat professional 8 ( windows ),adobe,273.0,adobe cs3 [ mac ],,1555.59,0.0
4794,adobe production studio premium,adobe,1699.0,adobe premiere pro cs3,,109.99,0.0
4795,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft software project 2005 academic microsoft software,,649.95,0.0
4796,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe creative suite 3 ( cs3 ) design premium software product upgrade package 1 user academic windows,,1697.99,0.0
4797,sibelius 4 educational edition,sibelius-software-ltd .,329.0,adobe creative suite 3 web standard web standard complete package 1 user academic cd win,,209.99,0.0
4798,scansoft paperport 11 5 user license,nuance communications inc.,474.99,sony vegas 2 ( music production software,),20.99,0.0
4799,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe premiere pro cs3 design standard upgrade,,517.99,0.0
4800,phase one capture one pro win/mac,phase one,499.0,phase one capture one pro capture one pro full version license,phase one,99.95,0.0
4801,sibelius 5 professional edition,sibelius-software-ltd .,599.0,sibelius 4 professional edition,,413.95,0.0
4802,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software,1199.99,sage software 40500 sage software financial software 4 accounting pro for windows,sage software,29.99,0.0
4803,ca internet security suite 2007 3 user,computer associates,69.95,spy sweeper ( win 98 me 2000 xp ),,99.99,0.0
4804,symc backup exec sbs std 11d win small business server standard,symantec,811.21,adobe dreamweaver cs3 upgrade,,1695.36,0.0
4805,math advantage 2008,encore,39.99,j-school advantage 2008,,22.97,0.0
4806,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe creative suite 3 web premium product upgrade package 1 user ( s ) upgra,,499.99,0.0
4807,pc tools spyware doctor 2007 sb cs by pc tools,encore software,29.99,pc knowledge adventure,,36.11,0.0
4808,instant immersion spanish deluxe 2.0,topics entertainment,49.99,instant immersion french deluxe 2.0,,19.99,0.0
4809,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft powerpoint 2004 ( mac ),,299.99,0.0
4810,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,microspot mac,,109.99,0.0
4811,total 3d home & landscape design suite version 9,individual software,39.99,total 3d home and landscape design suite multi user,individual software,39.99,0.0
4812,jumpstart world 2nd grade,knowledge adventure,19.99,instant immersion italian + audio deluxe 2.0,,17.95,0.0
4813,station access collection,sony-creative-software,29.99,d-audio,,22.95,0.0
4814,sibelius 5 professional edition,sibelius-software-ltd .,599.0,sibelius 5 professional edition,,299.99,0.0
4815,microsoft data analyzer 2002,microsoft,179.0,microsoft data analyzer 2004 for mac software,,369.59,0.0
4816,hoyle backgammon jc,encore,7.99,instant immersion japanese ( audio book ),,29.99,0.0
4817,virusbarrier x4 10.4 for mac-10 users,intego,329.95,norton internet security 2008 10 client for windows anti-virus 3 product bundles,,711.97,0.0
4818,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 4210 punch ! home design architectural series 4000 ( large box ),,79.99,0.0
4819,state standards grade 6,topics entertainment,29.95,topics entertainment instant immersion japanese ( audio book ),,69.99,0.0
4820,microsoft onenote 2007,microsoft,99.95,pcmaster pro 2006,,109.95,0.0
4821,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,m-audio pro tools m-powered 7.3 m-audio compatible m-audio,,19.95,0.0
4822,computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,absolute software lojack for laptops full version,,24.99,0.0
4823,ca brightstor arcserve backup r11 .1 for netware tape library option service pack,computer associates,,intuit quickbooks 2007 for pc,,49.99,0.0
4824,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe creative suite 3 creative suite web standard complete package 1 user academic cd mac,,199.99,0.0
4825,britannica deluxe,avanquest software,29.95,quicken ( r ) premier 2007,,14.99,0.0
4826,microsoft visio standard 2007,microsoft,259.95,7062dm-00004 microsoft media studio 2008 win microsoft academic,,819.99,0.0
4827,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft word 2004 academic,,179.73,0.0
4828,microsoft office small business 2007,microsoft software,735.33,microsoft visual studio professional 2007 for software architects v. 8 for windows,,279.99,0.0
4829,apple garageband jam pack : remix tools,apple,99.0,abacus internet security 2003 cd/dvd,apple software,159.99,0.0
4830,emedia essential bass guitar,emedia,19.95,emedia instant immersion spanish deluxe 2.0,,17.99,0.0
4831,microsoft office small business 2007,microsoft software,735.33,microsoft ( r ) windows ( r ) xp home edition sp2,,349.95,0.0
4832,punch ! super home suite,punch ! software,49.99,punch software 9988 home design architectural series 18 complete package 1 user cd win,,29.49,0.0
4833,quickbooks premier nonprofit edition 2007,intuit,399.95,quickbooks ( r ) premier edition 2005,intuit,499.95,0.0
4834,microsoft entertainment pack ce,microsoft,49.5,microsoft windows xp professional full version with sp2,,1199.95,0.0
4835,mcafee internet security suite 2007 3 users,mcafee,89.99,mcafee internet security suite 2008 3 users,,12.97,0.0
4836,genuine fractals print pro 5 1u,onone software,299.95,onone software 11590 punch ! 6 in 1 home design,,45.57,0.0
4837,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,microsoft ( r ) pocket 2002,,239.99,0.0
4838,adobe audition 2.0 upgrade,adobe,129.0,12300806 adobe audition 7th-12th grade 6 complete product complete package 1 user cd win,,12.9,0.0
4839,tank battle,casual arcade,19.95,encore software 17100 the only time now ! publisher,aspyr media,17.95,0.0
4840,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft ( r ) powerpoint professional 2003 upgrade ( tm ),,499.99,0.0
4841,adobe premiere elements 3.0,adobe,99.99,adobe acrobat v9.0 professional for mac,,205.99,0.0
4842,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe dreamweaver cs3 production premium,,1699.99,0.0
4843,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft microsoft word 2007 upgrade ( pc ),,79.99,0.0
4844,professor teaches windows xp,individual software,19.99,professor teaches windows xp,individual software,16.29,0.0
4845,emc retrospect 7.5 professional for windows upgrade,dantz,,microsoft ( r ) word 2004,,179.99,0.0
4846,family tree maker 11.2 collector 's edition,encore,109.95,encore software 111035 sonar sonar digital imaging ( audio book ) educational discount software,,6.9,0.0
4847,instant immersion ingles audio deluxe,topics entertainment,,topics entertainment instant immersion italian 2.0,,26.9,0.0
4848,resumemaker professional 12.0,individual software,29.99,individual software method 8111101,individual software,45.99,0.0
4849,computrace lojack for laptops : 1 year subscription,absolute software,49.99,absolute software 17052 computrace lojack for laptops : english edition,absolute software,49.99,0.0
4850,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe cs3 production premium upgrade,,1799.99,0.0
4851,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft works suite 2005 microsoft,,145.88,0.0
4852,h & r block taxcut 2006 premium federal + state with usb 256m flashdrive,h & r block,39.99,myfile business advanced taxcut 2006,,12.05,0.0
4853,microsoft entertainment pack ce,microsoft,49.5,microsoft ( r ) excel 2008,,99.99,0.0
4854,the print shop 22 deluxe sb cs by the print shop,encore software,49.95,encore software 100100 print shop 22 deluxe,,24.9,0.0
4855,microsoft office small business 2007 full version,microsoft,449.95,microsoft ( r ) money 2007 upgrade,,99.99,0.0
4856,upgrade freehand 11 maceng cd 1u,adobe,274.95,adobe indesign cs3 for mac upgrade,,329.99,0.0
4857,punch ! 5 in 1 home design,punch ! software,39.99,punch software 1010 punch ! home design architectural series 18,,44.9,0.0
4858,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft microsoft visio standard 2007 ( pc ),,69.99,0.0
4859,acad upgrade dragon naturallyspeaking pro solution 9.0 ( a289a-fd7-9 .0 ),nuance academic,399.54,nuance pro elementary and middle school advantage 2007,,19.95,0.0
4860,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design premium mac,,149.99,0.0
4861,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft windows vista business,,534.95,0.0
4862,home & business lawyer dlx 2006 by broderbund,encore software,,mavis beacon teaches typing 17 standard,,14.39,0.0
4863,acrobat professional 8 mac upsell standard-professional,adobe,273.0,adobe dreamweaver cs3 upgrade,,349.99,0.0
4864,adobe premiere pro cs3,adobe,799.0,adobe cs3 design standard,,799.0,0.0
4865,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft windows vista business 32-bit for systems with windows xp,,199.99,0.0
4866,instant immersion hawaiian audio,topics entertainment,,instant immersion japanese ( audio book ) ( audio book ),,46.33,0.0
4867,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design standard upgrade,,499.99,0.0
4868,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft office 2004 software suite mac academic only,,653.43,0.0
4869,makemusic finale 2007 win/mac,emedia,600.0,encore software 25100 symphonic orchestra premiere soundtrack,encore software,49.99,0.0
4870,microsoft publisher 2007 version upgrade,microsoft,99.95,software microsoft office 2004 software suite macintosh,,99.99,0.0
4871,microsoft outlook 2007,microsoft,109.95,adobe creative suite 3 design premium product upgrade package 1 user academic pc,,109.99,0.0
4872,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,m-audio pro tools m-powered 7.3 m-audio compatible software music production software,,299.99,0.0
4873,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 design premium upgrade,,749.99,0.0
4874,resumemaker professional 12.0,individual software,29.99,individual software indesign cs3 for mac pro academic,individual software,,0.0
4875,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,encore software 32061 oem encore software 10372 oem encore software mac apple & mac software,,119.99,0.0
4876,computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,absolute software,,42.97,0.0
4877,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,microsoft word 2004 for software developers ( mac ),,1634.95,0.0
4878,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe creative suite ( v3 .0 ) design premium complete package 1 user academic cd win mac,,299.99,0.0
4879,genuine fractals genuine fractals print pro 1u,onone software,299.95,cd/m5 professional 7u,hoyle card games,29.95,0.0
4880,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe illustrator cs3 upgrade [ mac ],,199.0,0.0
